Player,Position,Minutes,Impact,Fatigue_Score,Predicted Impact,Sub_Recommendation
Cameron Archer,FW,1431.0,0.004891684136967156,1.2327044025157232,0.01205067478265287,Sub Early
Carlens Arcus,DF,2043.0,0.00881057268722467,0.8458149779735682,0.01184569359691612,Sub Early
Alphonse Areola,GK,2259.0,0.0,0.0,0.011773347296067854,Monitor
Adu Ares,FW,18.0,0.0,0.0,0.012523940167368602,Monitor
Jesús Areso,DF,2988.0000000000005,0.010709504685408298,1.0813253012048192,0.011529178530704962,Sub Early
David Argüelles,MF,9.0,0.0,0.0,0.012526954596570612,Monitor
Joe Aribo,"MF,DF",2015.9999999999998,0.009424603174603176,0.7589285714285715,0.011854736884522153,Sub Early
Adam Armstrong,"FW,MF",1251.0,0.010391686650679457,0.6330935251798561,0.01211096336669309,Sub Early
Harrison Armstrong,MF,45.0,0.022222222222222223,3.1999999999999997,0.01251489687976257,Monitor
José Arnaiz,"MF,FW",125.99999999999999,0.02380952380952381,1.4285714285714288,0.012487767016944469,Monitor
Hákon Arnar Haraldsson,"MF,FW",1755.0,0.0245014245014245,1.1846153846153848,0.011942155331380473,Sub Early
Marko Arnautović,FW,549.0,0.023679417122040074,1.0819672131147542,0.01234608884444995,Monitor
Maximilian Arnold,MF,2358.0,0.022476675148430873,0.6755725190839693,0.011740188574845734,Sub Early
Jann-Fiete Arp,"FW,MF",711.0,0.01828410689170183,2.6962025316455698,0.012291829118813753,Sub Early
Sergio Arribas,DF,90.0,0.0,0.0,0.012499824733752513,Monitor
Kepa Arrizabalaga,GK,2700.0,0.00037037037037037035,0.04000000000000001,0.011625640265169315,Monitor
Arthur,DF,756.0,0.003968253968253968,1.3571428571428572,0.012276756972803697,Sub Early
Takuma Asano,"FW,MF",1053.0,0.008547008547008548,1.051282051282051,0.012177280809137334,Sub Early
Raúl Asencio,DF,1584.0000000000002,0.0037878787878787876,0.3522727272727273,0.011999429486218682,Monitor
Marco Asensio,MF,702.0,0.027065527065527065,0.9358974358974359,0.012294843548015763,Sub Early
Marco Asensio,"FW,MF",621.0,0.03542673107890499,0.21739130434782608,0.012321973410833863,Monitor
Kristjan Asllani,MF,990.0,0.01919191919191919,0.5,0.01219838181355141,Monitor
Iago Aspas,"FW,MF",1665.0,0.02882882882882883,1.0864864864864865,0.011972299623400583,Sub Early
Yaser Asprilla,"FW,MF",1314.0,0.02054794520547945,1.4794520547945207,0.012089862362279014,Sub Early
Lorenz Assignon,"DF,MF",2358.0,0.015267175572519083,1.5190839694656488,0.011740188574845734,Sub Early
Dehmaine Assoumani,"MF,FW",99.00000000000001,0.0505050505050505,2.8181818181818175,0.012496810304550502,Monitor
Valentin Atangana Edoa,MF,2853.0,0.004556607080266386,1.302839116719243,0.011574394968735127,Sub Early
Arthur Atta,"MF,FW",1179.0,0.013570822731128074,1.480916030534351,0.012135078800309179,Sub Early
Noah Atubolu,GK,2304.0,0.0,0.015625,0.0117582751500578,Monitor
Emil Audero,GK,720.0,0.0,0.0,0.012288814689611741,Monitor
Tommaso Augello,DF,2709.0,0.01698043558508675,0.5282392026578073,0.011622625835967303,Monitor
Carlos Augusto,DF,1692.0,0.008274231678486997,0.553191489361702,0.01196325633579455,Monitor
Yann Aurel Bisseck,DF,1647.0,0.007285974499089253,0.6557377049180328,0.011978328481804605,Sub Early
Brandon Austin,GK,90.0,0.0,0.0,0.012499824733752513,Monitor
Ezequiel Ávila,FW,675.0,0.025185185185185185,1.8933333333333335,0.012303886835621796,Sub Early
Taiwo Awoniyi,FW,413.99999999999994,0.007246376811594204,2.173913043478261,0.012391305282480116,Monitor
Yasin Ayari,MF,1917.0,0.016692749087115284,1.2300469483568075,0.011887895605744275,Sub Early
Florian Ayé,FW,576.0,0.008680555555555556,1.65625,0.012337045556843918,Monitor
André Ayew,FW,1449.0000000000002,0.008971704623878536,1.0248447204968945,0.012044645924248847,Sub Early
Jordan Ayew,"FW,MF",18.0,0.05555555555555555,2.5,0.012523940167368602,Monitor
Jordan Ayew,"FW,MF",1548.0,0.013565891472868217,1.8662790697674416,0.012011487203026727,Sub Early
Neil El Aynaoui,MF,1584.0000000000002,0.01957070707070707,1.193181818181818,0.011999429486218682,Sub Early
Ayman Azhil,MF,27.0,0.0,3.9999999999999996,0.01252092573816659,Monitor
Adam Aznou,DF,872.9999999999999,0.006872852233676977,1.6082474226804124,0.012237569393177553,Sub Early
Adam Aznou,DF,18.0,0.0,0.0,0.012523940167368602,Monitor
César Azpilicueta,DF,782.9999999999999,0.0038314176245210735,0.632183908045977,0.012267713685197664,Sub Early
Paulo Azzi,DF,423.0,0.01182033096926714,0.6595744680851064,0.012388290853278106,Monitor
Oussama El Azzouzi,MF,18.0,0.0,0.0,0.012523940167368602,Monitor
Papa Ba,MF,45.0,0.0,1.4,0.01251489687976257,Monitor
Shavy Babicka,"MF,FW",1188.0,0.015993265993265993,1.2424242424242424,0.012132064371107167,Sub Early
Jacopo Bacci,MF,27.0,0.0,0.0,0.01252092573816659,Monitor
Aliou Badara Baldé,"MF,FW",90.0,0.022222222222222223,2.5,0.012499824733752513,Monitor
Loïc Bade,DF,2682.0,0.0022371364653243847,0.540268456375839,0.011631669123573336,Monitor
Milan Badelj,MF,1475.9999999999998,0.00880758807588076,0.8170731707317074,0.012035602636642814,Sub Early
Benoît Badiashile,DF,333.0,0.0,0.5945945945945946,0.012418435145298216,Monitor
Alex Baena,"MF,FW",2538.0,0.042947202521670606,1.1028368794326242,0.011679899990805513,Sub Early
Juma Bah,DF,864.0,0.0011574074074074073,0.3333333333333333,0.012240583822379565,Monitor
Juma Bah,DF,684.0,0.0029239766081871343,0.5394736842105263,0.012300872406419786,Monitor
Leon Bailey,"FW,MF",1143.0,0.016622922134733157,1.4330708661417322,0.012147136517117223,Sub Early
Eric Bailly,DF,621.0,0.0,0.7246376811594203,0.012321973410833863,Sub Early
Theo Bair,FW,936.0,0.013888888888888888,1.2884615384615383,0.012216468388763477,Sub Early
Stefan Bajcetic,"MF,DF",972.0000000000001,0.008230452674897118,1.4351851851851851,0.012204410671955433,Sub Early
Cédric Bakambu,FW,711.0,0.016877637130801686,2.3924050632911396,0.012291829118813753,Sub Early
Mitchel Bakker,MF,18.0,0.0,1.5,0.012523940167368602,Monitor
Mitchel Bakker,"FW,DF",1143.0,0.024496937882764653,1.047244094488189,0.012147136517117223,Sub Early
Darryl Bakola,"DF,MF",18.0,0.0,5.5,0.012523940167368602,Monitor
Ridle Baku,"FW,MF",1170.0,0.013675213675213675,0.7923076923076923,0.01213809322951119,Sub Early
Ridle Baku,"DF,MF",1278.0,0.01486697965571205,1.02112676056338,0.012101920079087057,Sub Early
Dilane Bakwa,"MF,DF",2493.0,0.024468511833132773,1.2093862815884477,0.011694972136815569,Sub Early
Tommaso Baldanzi,"MF,FW",827.9999999999999,0.014492753623188408,0.9347826086956523,0.01225264153918761,Sub Early
Alejandro Balde,DF,2205.0,0.013605442176870748,0.8897959183673468,0.011791433871279922,Sub Early
Keita Baldé,FW,558.0,0.010752688172043012,1.7580645161290325,0.01234307441524794,Monitor
Carlos Baleba,MF,2574.0,0.009324009324009324,1.0104895104895106,0.011667842273997468,Sub Early
Leonardo Balerdi,DF,2277.0,0.003513394817742644,0.7233201581027668,0.011767318437663833,Sub Early
Iván Balliu,DF,1143.0,0.006124234470691163,0.874015748031496,0.012147136517117223,Sub Early
Fodé Ballo-Touré,"DF,MF",585.0,0.0017094017094017094,0.6307692307692307,0.012334031127641906,Monitor
Botond Balogh,DF,1962.0,0.0015290519877675841,0.40825688073394495,0.011872823459734219,Monitor
Folarin Balogun,FW,612.0,0.016339869281045753,2.25,0.012324987840035873,Sub Early
Mario Balotelli,"FW,MF",62.99999999999999,0.0,2.0000000000000004,0.012508868021358546,Monitor
Abdoulaye Bamba,DF,1512.0,0.003968253968253968,0.27380952380952384,0.012023544919834771,Monitor
Jonathan Bamba,"FW,MF",810.0,0.016049382716049384,1.1444444444444444,0.01225867039759163,Sub Early
Mohamed Bamba,MF,9.0,0.0,0.0,0.012526954596570612,Monitor
Samuel Bamba,"FW,MF",27.0,0.037037037037037035,4.0,0.01252092573816659,Monitor
Lameck Banda,"FW,MF",612.0,0.0196078431372549,1.4705882352941175,0.012324987840035873,Sub Early
Daniel Bandeira,MF,405.0,0.007407407407407408,0.6666666666666666,0.012394319711682127,Monitor
Mattia Bani,DF,1449.0000000000002,0.001380262249827467,0.26708074534161486,0.012044645924248847,Monitor
Noahkai Banks,DF,279.0,0.0,0.5806451612903225,0.012436521720510282,Monitor
Scott Banks,"FW,MF",117.0,0.0,0.6153846153846154,0.01249078144614648,Monitor
Adrian Baquerin,FW,27.0,0.0,1.3333333333333333,0.01252092573816659,Monitor
Antonín Barák,MF,54.0,0.05555555555555555,0.6666666666666666,0.012511882450560558,Monitor
Federico Barba,DF,432.0,0.0,0.2708333333333333,0.012385276424076094,Monitor
Valentín Barco,"DF,FW",288.0,0.020833333333333332,1.40625,0.01243350729130827,Monitor
Valentín Barco,"MF,DF",1161.0,0.008613264427217916,1.108527131782946,0.0121411076587132,Sub Early
Bradley Barcola,FW,2178.0,0.03397612488521579,1.4462809917355373,0.011800477158885955,Sub Early
Melvin Bard,"DF,MF",1935.0,0.009302325581395349,0.8046511627906977,0.011881866747340252,Sub Early
Nicolò Barella,MF,2493.0,0.025671881267549136,0.7184115523465704,0.011694972136815569,Sub Early
Gabriel Bares,"MF,DF",54.0,0.0,0.0,0.012511882450560558,Monitor
Borna Barišić,DF,9.0,0.0,0.0,0.012526954596570612,Monitor
Kike Barja,"FW,MF",315.0,0.03492063492063492,2.771428571428571,0.012424464003702238,Monitor
Ross Barkley,MF,576.0,0.022569444444444444,0.90625,0.012337045556843918,Monitor
Aymen Barkok,MF,72.0,0.013888888888888888,0.75,0.012505853592156536,Monitor
Harvey Barnes,FW,1665.0,0.022822822822822823,0.8756756756756757,0.011972299623400583,Sub Early
Enzo Barrenechea,MF,2187.0,0.00823045267489712,0.7366255144032922,0.011797462729683943,Sub Early
Ander Barrenetxea,"MF,FW",1242.0,0.01610305958132045,2.1666666666666665,0.012113977795895101,Sub Early
Pablo Barrios,MF,2313.0,0.01340250756593169,1.11284046692607,0.011755260720855788,Sub Early
Thierno Barry,FW,2232.0,0.01568100358422939,1.9112903225806455,0.011782390583673887,Sub Early
Davide Bartesaghi,"DF,MF",54.0,0.018518518518518517,0.6666666666666666,0.012511882450560558,Monitor
Marc Bartra,DF,2097.0,0.0033381020505484026,0.41630901287553645,0.011827607021704054,Monitor
Federico Baschirotto,DF,3330.0,0.0018018018018018018,0.4081081081081081,0.011414630221028543,Monitor
Daniele Baselli,MF,18.0,0.0,2.0,0.012523940167368602,Monitor
Calvin Bassey,DF,3078.0000000000005,0.0012995451591942817,0.6666666666666667,0.011499034238684851,Sub Early
Alessandro Bastoni,DF,2403.0,0.01373283395755306,0.9325842696629213,0.011725116428835678,Sub Early
Augusto Batalla,GK,2790.0,0.00035842293906810036,0.061290322580645165,0.011595495973149204,Monitor
Michy Batshuayi,FW,297.0,0.013468013468013467,2.0,0.01243049286210626,Monitor
Dylan Batubinsika,DF,2015.9999999999998,0.0024801587301587305,0.4598214285714286,0.011854736884522153,Monitor
Maximilian Bauer,DF,657.0,0.0030441400304414,0.6438356164383562,0.012309915694025819,Sub Early
Oliver Baumann,GK,2520.0,0.0011904761904761906,0.007142857142857143,0.011685928849209534,Monitor
Christoph Baumgartner,MF,1610.9999999999998,0.014276846679081318,1.8435754189944138,0.01199038619861265,Sub Early
Rafael Bauza,MF,180.0,0.0,1.5,0.012469680441732403,Monitor
Altay Bayındır,GK,270.0,0.0,0.0,0.012439536149712292,Monitor
Ihlas Bebou,MF,9.0,0.0,4.0,0.012526954596570612,Monitor
Adrian Beck,"MF,FW",1602.0,0.016229712858926344,1.2247191011235956,0.011993400627814661,Sub Early
Sheraldo Becker,"FW,MF",999.0,0.011011011011011011,0.855855855855856,0.0121953673843494,Sub Early
Timo Becker,DF,2448.0,0.0032679738562091504,0.525735294117647,0.011710044282825623,Monitor
Jan Bednarek,DF,2529.0,0.00276789244760775,0.5088967971530249,0.011682914420007524,Monitor
Donny van de Beek,MF,1422.0,0.015471167369901548,0.810126582278481,0.01205368921185488,Sub Early
Hannes Behrens,DF,27.0,0.0,2.6666666666666665,0.01252092573816659,Monitor
Kevin Behrens,FW,171.0,0.017543859649122806,2.947368421052631,0.012472694870934414,Monitor
Maximilian Beier,"FW,MF",1593.0,0.02322661644695543,1.192090395480226,0.01199641505701667,Sub Early
Luken Beitia,DF,9.0,0.0,0.0,0.012526954596570612,Monitor
Ismael Bekhoucha,"MF,DF",36.0,0.0,5.25,0.01251791130896458,Monitor
Reda Belahyane,MF,1655.9999999999998,0.010869565217391306,1.3152173913043481,0.011975314052602593,Sub Early
Reda Belahyane,MF,198.00000000000003,0.0,1.6818181818181817,0.012463651583328381,Monitor
Haris Belkebla,MF,1790.9999999999998,0.003350083752093803,0.8241206030150754,0.011930097614572428,Sub Early
Yassin Belkhdim,MF,1520.9999999999998,0.004602235371466141,1.27810650887574,0.01202053049063276,Sub Early
Stefan Bell,DF,1440.0,0.004166666666666667,0.825,0.012047660353450859,Sub Early
Armel Bella Kotchap,DF,333.0,0.0,0.35135135135135137,0.012418435145298216,Monitor
Raoul Bellanova,DF,90.0,0.011111111111111112,0.7,0.012499824733752513,Monitor
Raoul Bellanova,DF,2331.0,0.01673101673101673,0.6293436293436293,0.011749231862451767,Sub Early
Jean-Ricner Bellegarde,"MF,FW",1674.0000000000002,0.02150537634408602,1.4139784946236558,0.011969285194198572,Sub Early
Héctor Bellerín,DF,576.0,0.017361111111111112,0.6875,0.012337045556843918,Monitor
Jude Bellingham,MF,2484.0,0.023752012882447666,1.181159420289855,0.011697986566017579,Sub Early
Jeanuël Belocian,"DF,MF",72.0,0.0,1.625,0.012505853592156536,Monitor
Andrea Belotti,FW,594.0,0.015151515151515152,1.0454545454545454,0.012331016698439896,Monitor
Fran Beltrán,MF,2331.0,0.007722007722007722,0.7722007722007721,0.011749231862451767,Sub Early
Lucas Beltrán,"FW,MF",1872.0,0.0202991452991453,1.2355769230769231,0.01190296775175433,Sub Early
Eliesse Ben Seghir,"MF,FW",1745.9999999999998,0.02405498281786942,1.6030927835051547,0.011945169760582484,Sub Early
Carlos Benavídez,MF,405.0,0.012345679012345678,1.7777777777777777,0.012394319711682127,Monitor
Adrian Benedyczak,"FW,MF",216.0,0.009259259259259259,1.3333333333333333,0.012457622724924358,Monitor
László Bénes,"MF,FW",585.0,0.037606837606837605,1.0307692307692307,0.012334031127641906,Monitor
Iker Benito,"FW,MF",36.0,0.027777777777777776,1.75,0.01251791130896458,Monitor
Ismaël Bennacer,MF,297.0,0.013468013468013467,0.9393939393939394,0.01243049286210626,Monitor
Ismaël Bennacer,MF,648.0,0.023148148148148147,1.2361111111111112,0.01231293012322783,Sub Early
Saïd Benrahma,"FW,MF",737.9999999999999,0.02439024390243903,0.9512195121951221,0.01228278583120772,Sub Early
Ramy Bensebaini,DF,2025.0,0.010864197530864197,0.7111111111111111,0.011851722455320141,Sub Early
Nabil Bentaleb,MF,333.0,0.006006006006006006,0.4594594594594595,0.012418435145298216,Monitor
Rodrigo Bentancur,MF,1584.0000000000002,0.007575757575757575,1.0454545454545454,0.011999429486218682,Sub Early
Daniel Bentley,GK,180.0,0.0,0.0,0.012469680441732403,Monitor
Lucas Beraldo,DF,2007.0,0.004484304932735426,0.5291479820627804,0.011857751313724164,Monitor
Yuri Berchiche,DF,1953.0,0.00972862263184844,0.576036866359447,0.01187583788893623,Monitor
Álex Berenguer,"FW,MF",2250.0,0.024888888888888887,1.2040000000000002,0.011776361725269866,Sub Early
Sander Berge,MF,2223.0,0.008097165991902834,0.6680161943319839,0.011785405012875899,Sub Early
Lucas Bergvall,MF,1215.0,0.009876543209876543,1.0814814814814817,0.012123021083501134,Sub Early
Medon Berisha,MF,657.0,0.0167427701674277,1.3013698630136985,0.012309915694025819,Sub Early
Mergim Berisha,"FW,MF",333.0,0.015015015015015015,1.108108108108108,0.012418435145298216,Monitor
Mergim Berisha,FW,36.0,0.0,4.0,0.01251791130896458,Monitor
Adrian Bernabe,MF,1368.0,0.01608187134502924,0.5065789473684211,0.012071775787066946,Monitor
Marc Bernal,MF,243.00000000000003,0.004115226337448559,0.8888888888888888,0.012448579437318325,Monitor
Bernardo,DF,1782.0,0.002244668911335578,0.6363636363636364,0.01193311204377444,Sub Early
Juan Bernat,"DF,MF",216.0,0.023148148148148147,0.5,0.012457622724924358,Monitor
Juan Bernat,"MF,DF",702.0,0.011396011396011397,1.294871794871795,0.012294843548015763,Sub Early
Maxime Bernauer,DF,765.0,0.00130718954248366,0.5529411764705883,0.012273742543601687,Monitor
Antoine Bernede,MF,585.0,0.018803418803418803,1.6615384615384616,0.012334031127641906,Monitor
Alexander Bernhardsson,"FW,MF",1260.0,0.020634920634920634,1.5214285714285714,0.01210794893749108,Sub Early
Victor Bernth Kristiansen,DF,2394.0,0.007936507936507936,0.3947368421052631,0.01172813085803769,Monitor
Matúš Bero,MF,2565.0,0.023781676413255362,1.249122807017544,0.01167085670319948,Sub Early
Juan Berrocal,DF,1017.0000000000001,0.000983284169124877,0.7079646017699115,0.012189338525945377,Sub Early
Dimitry Bertaud,GK,360.0,0.0,0.0,0.012409391857692183,Monitor
Jan-Niklas Beste,"FW,MF",216.0,0.018518518518518517,1.375,0.012457622724924358,Monitor
Beto,FW,1449.0000000000002,0.012422360248447202,2.2670807453416146,0.012044645924248847,Sub Early
Sam Beukema,DF,3015.0,0.003648424543946932,0.39999999999999997,0.011520135243098929,Monitor
Alessandro Bianco,MF,2511.0,0.007566706491437674,1.1003584229390682,0.011688943278411546,Sub Early
Alessandro Bianco,MF,18.0,0.0,2.0,0.012523940167368602,Monitor
Mika Biereth,FW,1224.0,0.03022875816993464,1.566176470588235,0.012120006654299124,Sub Early
Jaka Bijol,DF,2925.0,0.0041025641025641026,0.6984615384615385,0.01155027953511904,Sub Early
El Bilal Touré,"FW,MF",360.0,0.027777777777777776,1.6749999999999998,0.012409391857692183,Monitor
Philip Billing,MF,180.0,0.05,1.9500000000000002,0.012469680441732403,Monitor
Philip Billing,MF,198.00000000000003,0.0202020202020202,1.6363636363636362,0.012463651583328381,Monitor
Cristiano Biraghi,DF,1071.0,0.02334267040149393,0.5966386554621849,0.01217125195073331,Monitor
Cristiano Biraghi,DF,432.0,0.016203703703703703,0.5416666666666666,0.012385276424076094,Monitor
Samuele Birindelli,DF,1377.0,0.014524328249818447,1.0718954248366013,0.012068761357864936,Sub Early
Tom Bischof,"MF,FW",2556.0,0.022300469483568074,1.0880281690140845,0.011673871132401491,Sub Early
Yves Bissouma,MF,1386.0,0.005772005772005772,1.2662337662337662,0.012065746928662925,Sub Early
Leonardo Bittencourt,MF,981.0,0.017329255861365953,0.908256880733945,0.012201396242753421,Sub Early
Emmanuel Biumla,DF,1332.0,0.0015015015015015015,0.4391891891891892,0.01208383350387499,Monitor
Marco Bizot,GK,2880.0,0.0,0.059375000000000004,0.011565351681129094,Monitor
Bjarki Bjarkason,"DF,MF",162.0,0.006172839506172839,1.0,0.012475709300136426,Monitor
Antonio Blanco,MF,2637.0,0.005309063329541145,1.1501706484641638,0.011646741269583392,Sub Early
Ludovic Blas,"MF,FW",2295.0,0.026579520697167756,1.5254901960784315,0.011761289579259811,Sub Early
Daley Blind,DF,2691.0,0.007803790412486065,0.4180602006688963,0.011628654694371325,Monitor
Myron Boadu,FW,1044.0,0.020114942528735632,1.3534482758620692,0.012180295238339344,Sub Early
Augustine Boakye,"FW,MF",729.0,0.02194787379972565,1.7160493827160495,0.01228580026040973,Sub Early
Oscar Bobb,FW,18.0,0.05555555555555555,0.0,0.012523940167368602,Monitor
Mathéo Bodmer,MF,9.0,0.0,3.0,0.012526954596570612,Monitor
Sacha Boey,DF,594.0,0.008417508417508417,1.0151515151515151,0.012331016698439896,Monitor
Jeremie Boga,"MF,FW",1053.0,0.02564102564102564,0.6410256410256411,0.012177280809137334,Sub Early
Lamare Bogarde,"DF,MF",477.0,0.0041928721174004195,0.9811320754716981,0.01237020427806604,Monitor
Emil Bohinen,MF,162.0,0.018518518518518517,1.3888888888888888,0.012475709300136426,Monitor
Adama Boiro,"DF,FW",1098.0,0.004553734061930784,1.1229508196721312,0.012162208663127278,Sub Early
Willy Boly,DF,153.0,0.0,0.5294117647058824,0.012478723729338436,Monitor
Moïse Bombito,DF,2196.0,0.0009107468123861566,0.6352459016393442,0.011794448300481932,Sub Early
Warren Bondo,MF,1620.0,0.0030864197530864196,1.0222222222222224,0.011987371769410638,Sub Early
Warren Bondo,MF,162.0,0.006172839506172839,0.7222222222222223,0.012475709300136426,Monitor
Victor Boniface,FW,1007.9999999999999,0.01884920634920635,1.9464285714285718,0.012192352955147388,Sub Early
Kevin Bonifazi,DF,62.99999999999999,0.0,1.142857142857143,0.012508868021358546,Monitor
Ange-Yoan Bonny,FW,2439.0,0.014760147601476014,1.4428044280442804,0.011713058712027635,Sub Early
Sebastiaan Bornauw,DF,792.0000000000001,0.00505050505050505,0.5454545454545454,0.012264699255995652,Monitor
Sven Botman,DF,351.0,0.005698005698005698,0.6666666666666667,0.012412406286894193,Monitor
Saïmon Bouabré,"MF,FW",99.00000000000001,0.0,1.0,0.012496810304550502,Monitor
Ayyoub Bouaddi,MF,1152.0,0.005208333333333333,1.515625,0.012144122087915212,Sub Early
Badredine Bouanani,"MF,FW",1098.0,0.023679417122040074,1.139344262295082,0.012162208663127278,Sub Early
Benjamin Bouchouari,MF,1773.0,0.009588268471517203,0.9796954314720812,0.011936126472976451,Sub Early
Hicham Boudaoui,MF,2439.0,0.01107011070110701,1.081180811808118,0.011713058712027635,Sub Early
Carlo Boukhalfa,MF,1647.0,0.007893139040680024,0.9836065573770492,0.011978328481804605,Sub Early
Justin Bourgault,DF,125.99999999999999,0.015873015873015876,0.5000000000000001,0.012487767016944469,Monitor
Benjamin Bourigeaud,MF,81.0,0.012345679012345678,0.4444444444444445,0.012502839162954525,Monitor
Edoardo Bove,"MF,FW",855.0,0.016374269005847954,1.1157894736842107,0.012243598251581576,Sub Early
Jarrod Bowen,"FW,MF",2880.0,0.02361111111111111,1.06875,0.011565351681129094,Sub Early
Enzo Boyomo,DF,2898.0000000000005,0.0017253278122843338,0.6677018633540371,0.011559322822725072,Sub Early
Enzo Boyomo,DF,270.0,0.0,0.3,0.012439536149712292,Monitor
Domagoj Bradarić,DF,1854.0000000000002,0.012944983818770225,0.9466019417475727,0.01190899661015835,Sub Early
Conor Bradley,DF,711.0,0.012658227848101266,1.1645569620253164,0.012291829118813753,Sub Early
Bilal Brahimi,MF,72.0,0.013888888888888888,1.125,0.012505853592156536,Monitor
Julian Brandt,MF,2304.0,0.03298611111111111,0.8515625,0.0117582751500578,Sub Early
Jarrad Branthwaite,DF,2511.0,0.0015929908403026682,0.27240143369175623,0.011688943278411546,Monitor
Darko Brašanac,MF,1602.0,0.00749063670411985,1.044943820224719,0.011993400627814661,Sub Early
Lilian Brassier,DF,782.9999999999999,0.001277139208173691,0.7241379310344829,0.012267713685197664,Sub Early
Lilian Brassier,DF,1233.0,0.006488240064882401,0.3868613138686131,0.012116992225097113,Monitor
Matthias Braunöder,MF,270.0,0.0,1.6333333333333333,0.012439536149712292,Monitor
Iker Bravo,"FW,MF",666.0,0.015015015015015015,2.2432432432432434,0.012306901264823807,Sub Early
James Bree,DF,1071.0,0.01027077497665733,0.40336134453781514,0.01217125195073331,Monitor
Tim Breithaupt,MF,117.0,0.017094017094017096,1.3846153846153846,0.01249078144614648,Monitor
Gleison Bremer,DF,540.0,0.0,0.7833333333333333,0.012349103273651962,Monitor
Brenner,"MF,FW",387.0,0.020671834625323,0.4651162790697674,0.012400348570086149,Monitor
Ben Brereton,FW,450.0,0.006666666666666667,1.0,0.012379247565672073,Monitor
Marco Brescianini,MF,936.0,0.01282051282051282,1.6634615384615383,0.012216468388763477,Sub Early
Maximilian Breunig,"FW,MF",351.0,0.017094017094017096,2.153846153846154,0.012412406286894193,Monitor
Nathan Broadhead,"MF,FW",621.0,0.011272141706924315,1.2463768115942029,0.012321973410833863,Sub Early
Armando Broja,FW,333.0,0.012012012012012012,2.27027027027027,0.012418435145298216,Monitor
David Brooks,"FW,MF",900.0,0.022222222222222223,1.42,0.01222852610557152,Sub Early
Arvid Brorsson,DF,360.0,0.0,0.175,0.012409391857692183,Monitor
Moritz Broschinski,"FW,MF",1386.0,0.012265512265512266,2.3311688311688314,0.012065746928662925,Sub Early
Nathaniel Brown,"DF,MF",1944.0000000000002,0.024691358024691357,0.7824074074074072,0.01187885231813824,Sub Early
Jacob Bruun Larsen,"FW,MF",396.00000000000006,0.0303030303030303,0.9545454545454546,0.012397334140884139,Monitor
Jacob Bruun Larsen,"MF,FW",413.99999999999994,0.028985507246376815,1.1304347826086958,0.012391305282480116,Monitor
Tajon Buchanan,"DF,FW",99.00000000000001,0.0101010101010101,1.2727272727272727,0.012496810304550502,Monitor
Tajon Buchanan,MF,342.0,0.014619883040935672,2.552631578947368,0.012415420716096205,Monitor
Ante Budimir,FW,2862.0,0.0143256464011181,1.5125786163522013,0.011571380539533115,Sub Early
Emi Buendía,"MF,FW",99.00000000000001,0.0101010101010101,2.727272727272727,0.012496810304550502,Monitor
Emi Buendía,MF,261.0,0.03065134099616858,2.0,0.012442550578914304,Monitor
Manu Bueno,MF,125.99999999999999,0.007936507936507938,1.0000000000000002,0.012487767016944469,Monitor
Santiago Bueno,DF,1683.0,0.0,0.4812834224598931,0.01196627076499656,Monitor
Endika Buján,FW,9.0,0.0,0.0,0.012526954596570612,Monitor
Marius Bülter,"FW,DF",1728.0,0.017939814814814815,1.0260416666666667,0.011951198618986506,Sub Early
Facundo Buonanotte,"FW,MF",1503.0,0.020625415834996674,2.053892215568862,0.012026559349036781,Sub Early
Alessandro Buongiorno,DF,1925.9999999999998,0.0031152647975077885,0.5,0.011884881176542263,Monitor
Cameron Burgess,DF,1539.0000000000002,0.005847953216374268,0.17543859649122803,0.012014501632228737,Monitor
Jonathan Burkardt,FW,2106.0,0.01899335232668566,1.594017094017094,0.011824592592502042,Sub Early
Oliver Burke,FW,909.0,0.020902090209020903,1.940594059405941,0.01222551167636951,Sub Early
Dan Burn,DF,3240.0,0.0033950617283950617,0.6000000000000001,0.011444774513048653,Sub Early
Rareș-Cătălin Burnete,FW,27.0,0.0,6.333333333333333,0.01252092573816659,Monitor
Wes Burns,"FW,DF",927.0000000000001,0.01186623516720604,0.7961165048543689,0.012219482817965487,Sub Early
Marnon Busch,"DF,MF",1395.0,0.00931899641577061,0.503225806451613,0.012062732499460913,Monitor
Gianluca Busio,MF,2520.0,0.011904761904761904,1.0785714285714285,0.011685928849209534,Sub Early
Aurélio Buta,DF,1970.9999999999998,0.005580923389142568,0.9954337899543381,0.011869809030532207,Sub Early
Jean Butez,GK,1665.0,0.0006006006006006006,0.03783783783783784,0.011972299623400583,Monitor
Nathan Butler-Oyedeji,FW,9.0,0.0,0.0,0.012526954596570612,Monitor
Marcin Bułka,GK,3060.0,0.000326797385620915,0.023529411764705882,0.011505063097088873,Monitor
Pau Cabanes,"MF,FW",162.0,0.030864197530864196,2.4444444444444446,0.012475709300136426,Monitor
Pau Cabanes,"MF,FW",189.0,0.005291005291005291,2.7142857142857144,0.012466666012530393,Monitor
Rémy Cabella,"FW,MF",1007.9999999999999,0.02876984126984127,1.017857142857143,0.012192352955147388,Sub Early
Leandro Cabrera,DF,2781.0,0.005393743257820928,0.3786407766990291,0.011598510402351216,Monitor
Liberato Cacace,"DF,MF",2169.0,0.01429230059935454,1.020746887966805,0.011803491588087965,Sub Early
